variant,kappa,train_seed,episode,global_step,episode_reward_mean,on_ratio_mean,handover_ratio_mean,C_E_max,C_H_max,mu_E_mean_post_update,mu_H_mean_post_update,critic_loss_mean,actor_ue_loss_mean,actor_bs_loss_mean
pf,0.015,1,13,130000,1765.8253455236227,0.5922333333333334,0.055189999999999996,0.0005600000149570405,0.04529999941587448,2.0968037048975625,0.0627315778285265,0.29042695820841746,-0.0015419978917358278,-0.0945294187986292
pf,0.015,1,14,140000,5381.571009749547,0.6215666666666667,0.057010000000000005,0.0044999998062849045,0.04740000143647194,2.116491198539734,0.06657567657530308,2.098082934475502,-0.0009274082643693148,-0.07262078394797997
pf,0.015,1,15,150000,5664.9794066743825,0.7339666666666668,0.06081500000000001,0.014220000244677067,0.054999999701976776,2.2387855052948,0.0707671232521534,2.1649194809986474,-0.001749587638666146,-0.08250126932140533
pf,0.015,1,16,160000,2799.4450079798626,0.7829,0.06670000000000001,0.018810000270605087,0.05719999969005585,2.405749559402466,0.075495795160532,0.5991238542060913,-0.001841171763474829,-0.07810365896608645
pf,0.015,1,17,170000,3219.8250440078136,0.874,0.075315,0.02873999997973442,0.07000000029802322,2.6558762391408286,0.08101090490818023,0.507831926680544,-0.0012789601477045756,-0.08665109018329531
pf,0.015,1,18,180000,1479.022063277621,0.9043333333333333,0.07633999999999999,0.031199999153614044,0.07349999994039536,2.9336933294932046,0.08661958314478398,0.04149191953948962,-0.0011079630101264652,-0.09348819230806932
pf,0.015,1,19,190000,2724.2576884410305,0.8765333333333333,0.077515,0.028270000591874123,0.06790000200271606,3.1861325105031333,0.09233552515506745,0.37719101610353256,-0.0021417141014848586,-0.08430528099047421
pf,0.015,1,20,200000,540.6745616969449,0.8350333333333334,0.076395,0.024010000750422478,0.06960000097751617,3.4006876150767007,0.0979492250829935,0.054104135483836434,-0.0022370812428608253,-0.112816528436327
pf,0.015,1,21,210000,1920.7262160734667,0.8918666666666667,0.072035,0.029729999601840973,0.06689999997615814,3.6671242713928223,0.10316491350531579,0.23432986114109025,-0.0019721986597353784,-0.08995002972866892
pf,0.015,1,22,220000,3118.1424195662375,0.8782333333333333,0.07592,0.028189999982714653,0.07050000131130219,3.9211153984069824,0.1087352517992258,0.456013216039184,-0.0014286659353654366,-0.1229234451510578
pf,0.015,1,23,230000,1795.6865031888403,0.9002,0.07714,0.030540000647306442,0.07400000095367432,4.195159276326497,0.11441696062684059,0.03355893397480659,-0.0020290704052070086,-0.12681313555413573
pf,0.015,1,24,240000,3232.7740826896065,0.9053,0.07723000000000001,0.030889999121427536,0.07500000298023224,4.473858833312988,0.12010688409209251,0.330481047825335,-0.00195892908760712,-0.110182005999377
pf,0.015,1,25,250000,3124.8755321186036,0.8824333333333333,0.076985,0.028370000422000885,0.07259999960660934,4.731683890024821,0.12577444463968276,0.1988658739961601,-0.0014493658998686394,-0.08517677226557714
pf,0.015,1,26,260000,3260.619982057827,0.8268999999999999,0.07661,0.02322000078856945,0.0723000019788742,4.9388143221537275,0.13140777125954628,0.2608300367354514,-0.0017139995340965217,-0.10187044371983414
pf,0.015,1,27,270000,2309.550691649362,0.9039,0.08078,0.03092999942600727,0.07329999655485153,5.216235796610515,0.13742176368832587,0.0412992027566702,-0.001044142060092344,-0.07043412894517466
pf,0.015,1,28,280000,2035.843379803294,0.9258333333333333,0.08235,0.03277000039815903,0.08179999887943268,5.513679504394531,0.14357907921075821,0.018177888410168704,-0.0015758893776779308,-0.09901052761360225
pf,0.015,1,29,290000,2305.1059758828815,0.8917666666666667,0.07827000000000002,0.029789999127388,0.07440000027418137,5.7800248463948565,0.1493639424443245,0.07400104763820788,-0.001344821670555356,-0.12440020600009616
pf,0.015,1,30,300000,2049.813257956761,0.8089000000000001,0.07289,0.022269999608397484,0.06300000101327896,5.970723628997803,0.15465768054127693,0.049353584387362134,-0.0012506768982002766,-0.09119011878730034
