variant,kappa,train_seed,episode,global_step,episode_reward_mean,on_ratio_mean,handover_ratio_mean,C_E_max,C_H_max,mu_E_mean_post_update,mu_H_mean_post_update,critic_loss_mean,actor_ue_loss_mean,actor_bs_loss_mean
pf,0.03,0,17,170000,2641.73586652138,0.8974666666666667,0.082365,0.029890000820159912,0.060499999672174454,3.0955758094787598,0.0642113408073783,0.44628673778243566,-0.001053054832935899,-0.07782225248395006
pf,0.03,0,18,180000,1441.5487236958033,0.8370666666666667,0.07847000000000001,0.023889999836683273,0.06340000033378601,3.3119870026906333,0.0686451554298401,0.18647185406481964,-0.001462316365258273,-0.08423192731452564
pf,0.03,0,19,190000,3515.4115110692815,0.8653666666666666,0.08013999999999999,0.026799999177455902,0.061400000005960464,3.5542325178782144,0.0732314184308052,0.7331524572301066,-0.0012650396986540312,-0.08467707664136999
pf,0.03,0,20,200000,1762.72042033322,0.8120666666666666,0.07535,0.02246999926865101,0.05420000106096268,3.7478220462799072,0.07738041654229164,0.0666934109540163,-0.0020905156778260074,-0.08063085045358992
pf,0.03,0,21,210000,1123.3745780362317,0.8422666666666666,0.0759,0.024700000882148743,0.053700000047683716,3.9689802328745523,0.08157962262630462,0.09203056031178157,-0.0008336977277590622,-0.06334759687409512
pf,0.03,0,22,220000,2482.57584506966,0.7560666666666668,0.07064,0.01565999910235405,0.04830000177025795,4.111448923746745,0.08529865965247155,0.9085064672368268,-0.0010772919325788704,-0.056609743162753835
pf,0.03,0,23,230000,2206.7932399251467,0.7357999999999999,0.06769,0.014619999565184116,0.04610000178217888,4.235416889190674,0.08874839879572391,0.13424227539103506,-0.0012121758852566625,-0.06957909074992154
pf,0.03,0,24,240000,2607.3948101133656,0.7984333333333334,0.07243,0.020250000059604645,0.05380000174045563,4.416560808817546,0.09263083823025227,0.12533689588642832,-0.0012373958113809599,-0.06531872861072587
pf,0.03,0,25,250000,2987.9541777386585,0.8346666666666666,0.070655,0.023809999227523804,0.05260000005364418,4.630781332651774,0.09635124430060386,0.2575124085399005,-0.0010460258549214872,-0.0865581882528112
pf,0.03,0,26,260000,1117.7503838394803,0.7939999999999999,0.070825,0.020179999992251396,0.04879999905824661,4.807878017425537,0.10008716881275177,0.30715273100079077,-0.0011286972911772023,-0.06339556639137253
pf,0.03,0,27,270000,3282.430815322638,0.8079999999999999,0.06837499999999999,0.021369999274611473,0.048500001430511475,4.997755209604899,0.10359943956136704,0.841191836394007,-0.0011587385130203273,-0.05273467627659004
pf,0.03,0,28,280000,2898.6927411452148,0.793,0.06905,0.020679999142885208,0.051100000739097595,5.1739395459493,0.10717332921922207,0.12259590309886094,-0.00135527965796911,-0.06484898769508905
pf,0.03,0,29,290000,838.8022711669918,0.82,0.074925,0.022609999403357506,0.05889999866485596,5.374770959218343,0.1112835306674242,0.24735025400374883,-0.0007205263497101594,-0.05131716963310455
pf,0.03,0,30,300000,1818.7494506034172,0.8172999999999999,0.073225,0.0225600004196167,0.055799998342990875,5.573137919108073,0.11523854397237301,0.25341129475299573,-0.0017187739378342383,-0.06214379485699501
