variant,kappa,train_seed,episode,global_step,episode_reward_mean,on_ratio_mean,handover_ratio_mean,C_E_max,C_H_max,mu_E_mean_post_update,mu_H_mean_post_update,critic_loss_mean,actor_ue_loss_mean,actor_bs_loss_mean
jensen,0.03,2,1,10000,-242.05679600597765,0.8735333333333334,0.06928000000000001,0.028550000861287117,0.0544000007212162,0.002497006207704544,0.0035948857199400663,0.24747471066595747,-0.0038714493140047774,-0.2078534602452824
jensen,0.03,2,2,20000,-235.7109829634876,0.9744333333333334,0.041905,0.038750000298023224,0.017500000074505806,0.005915099289268255,0.004690787254367024,0.3540600403759722,-0.003151496787499519,-0.1507373894623752
jensen,0.03,2,3,30000,-233.91699660423532,0.9968666666666667,0.030729999999999997,0.03970000147819519,0.007199999876320362,0.00953797996044159,0.004766555537935346,0.521117143045627,-0.0026922932069651383,-0.12644606548408635
jensen,0.03,2,4,40000,-233.327566413806,0.9993666666666666,0.024254999999999995,0.03996000066399574,-0.0007999999797903001,0.01318368191520373,0.004251239879522473,0.6884057708547533,-0.0017108037893931512,-0.11148118596638942
jensen,0.03,2,5,50000,-232.59961328031198,0.9988333333333334,0.01638,0.03993000090122223,-0.009200000204145908,0.016824515536427498,0.0030170384387020023,0.8395136461458145,-0.002480132288603065,-0.12362874908994624
jensen,0.03,2,6,60000,-232.72245529544662,0.9988333333333334,0.016,0.03993000090122223,-0.009700000286102295,0.02046534853676955,0.0017481478251283988,0.9928216330841488,-0.002252750162586358,-0.11297513721982323
jensen,0.03,2,7,70000,-232.57404250420268,0.9987666666666666,0.015940000000000003,0.03993000090122223,-0.009999999776482582,0.02410557431479295,0.0005687185794158722,1.1349217129071534,-0.0021456750714709343,-0.11099966162744956
jensen,0.03,2,8,80000,-232.11786277680056,0.9990333333333333,0.011885,0.03996000066399574,-0.015599999576807022,0.027748233328262966,4.746928971144371e-05,1.265685950128897,-0.002245775656479918,-0.10068810867039557
jensen,0.03,2,9,90000,-232.50876266063153,0.9992666666666667,0.015090000000000003,0.03999999910593033,-0.010999999940395355,0.03139302134513855,0.0,1.3974481555741696,-0.002538657845056887,-0.10294462693634125
jensen,0.03,2,10,100000,-231.9712995064586,0.9993666666666666,0.009470000000000001,0.03999999910593033,-0.018699999898672104,0.035038724541664124,0.0,1.5257987662590708,-0.0024031110298731425,-0.10590592672299783
jensen,0.03,2,11,110000,-232.28199518196206,0.9994333333333333,0.011635000000000001,0.039969999343156815,-0.014299999922513962,0.03868503620227178,0.0,1.6638219655178115,-0.0022502353615304334,-0.1069366357273045
jensen,0.03,2,12,120000,-231.90323384405278,0.9994666666666667,0.00896,0.039969999343156815,-0.016499999910593033,0.04233164961139361,0.0,1.76330588580206,-0.0016245773976485984,-0.09663452247387576
jensen,0.03,2,13,130000,-232.0513671241067,0.9996333333333333,0.01047,0.039980001747608185,-0.015799999237060547,0.04597978790601095,0.0,1.8928008903642464,-0.0020658273764155052,-0.1062757872314711
jensen,0.03,2,14,140000,-232.23346634617928,0.9993,0.011435,0.03994999825954437,-0.013399999588727951,0.049624880154927574,0.0,1.9954209218662593,-0.00220646728905908,-0.1003374609045531
jensen,0.03,2,15,150000,-232.0880959436071,0.9993666666666666,0.009444999999999999,0.039980001747608185,-0.01679999940097332,0.05327058210968971,0.0,2.1010134873365085,-0.0014498581474682297,-0.09618850332858701
jensen,0.03,2,16,160000,-231.96526735569964,0.9991333333333333,0.008950000000000001,0.039980001747608185,-0.017400000244379044,0.056914155681928,0.0,2.1861829819171956,-0.002321357099645877,-0.10769072446980973
jensen,0.03,2,17,170000,-232.0994143238999,0.9993333333333333,0.010394999999999998,0.0399399995803833,-0.015699999406933784,0.060559552162885666,0.0,2.298634901026539,-0.0017302657061999168,-0.09499397741179748
jensen,0.03,2,18,180000,-232.35924161014623,0.9993666666666666,0.01302,0.039980001747608185,-0.012299999594688416,0.06420525411764781,0.0,2.4010619069590864,-0.0016395015348798212,-0.09610048210162882
jensen,0.03,2,19,190000,-232.42036389693288,0.9991666666666666,0.01477,0.039980001747608185,-0.010999999940395355,0.06784912943840027,0.0,2.4699043784375583,-0.0020503515146283687,-0.09410461444404754
jensen,0.03,2,20,200000,-231.97587543005127,0.9994999999999999,0.011195,0.03999000042676926,-0.016200000420212746,0.07149605204661687,0.0,2.5570735289777993,-0.0018665853160569044,-0.08192640865410242
jensen,0.03,2,21,210000,-232.04599572550254,0.9994666666666667,0.01149,0.03999999910593033,-0.013399999588727951,0.07514266669750214,0.0,2.6537723952266754,-0.0018574545002996309,-0.08928924341998476
jensen,0.03,2,22,220000,-232.33552158869068,0.9994999999999999,0.014095,0.039969999343156815,-0.00989999994635582,0.07878958433866501,0.0,2.736346730842541,-0.0019411147647254356,-0.08957358928031842
jensen,0.03,2,23,230000,-232.38011039150612,0.9995666666666666,0.013355,0.039980001747608185,-0.008899999782443047,0.0824371154109637,0.0,2.8130945954887085,-0.0018263540129012231,-0.09211193361316654
jensen,0.03,2,24,240000,-232.00520410673656,0.9991333333333334,0.009420000000000001,0.03996000066399574,-0.01679999940097332,0.08608068277438481,0.0,2.9008765705528194,-0.00171613363417225,-0.0901472535186235
