variant,kappa,train_seed,episode,global_step,episode_reward_mean,on_ratio_mean,handover_ratio_mean,C_E_max,C_H_max,mu_E_mean_post_update,mu_H_mean_post_update,critic_loss_mean,actor_ue_loss_mean,actor_bs_loss_mean
jensen,0.03,0,1,10000,-244.49330943075424,0.8605,0.07844,0.028529999777674675,0.06719999760389328,0.0023780287398646274,0.004431075509637594,0.2326521954687623,-0.004052204742019737,-0.210425910327725
jensen,0.03,0,2,20000,-237.47376769557619,0.9857333333333332,0.06857500000000002,0.039009999483823776,0.05869999900460243,0.005899276118725538,0.00796160390600562,0.3215181666988152,-0.0030539783044965774,-0.14926801958192093
jensen,0.03,0,3,30000,-234.6812767981787,0.9955666666666666,0.039755,0.039719998836517334,0.01979999989271164,0.009510289256771406,0.00886123813688755,0.4803846527964577,-0.0029150105788095415,-0.12353337918632204
jensen,0.03,0,4,40000,-233.17515592257465,0.9985666666666666,0.022365,0.039900001138448715,-0.003000000026077032,0.013148688711225986,0.00817338980268687,0.6280538771828312,-0.0026146974125022325,-0.11688577112096327
jensen,0.03,0,5,50000,-233.2927068298493,0.9986666666666667,0.02284,0.03993000090122223,-0.0027000000700354576,0.016788000861803692,0.007528903009369969,0.7774866284917469,-0.002733477666131162,-0.109862622128552
jensen,0.03,0,6,60000,-232.70357195308566,0.9992666666666666,0.018140000000000003,0.039969999343156815,-0.006099999882280827,0.020432789499560993,0.006455366779118776,0.9109783214574155,-0.002289796036872954,-0.10498366504723407
jensen,0.03,0,7,70000,-232.83682922449213,0.9991666666666666,0.017535000000000002,0.03994999825954437,-0.008100000210106373,0.024076666682958603,0.005326601874548942,1.0461793262099743,-0.002754744443131752,-0.11441091759516445
jensen,0.03,0,8,80000,-232.45071221874045,0.9987666666666666,0.01333,0.03993000090122223,-0.013100000098347664,0.02771689121921857,0.003813974733930081,1.1753351626123765,-0.0023781056824594125,-0.11300871768727593
jensen,0.03,0,9,90000,-232.3414838116141,0.9992,0.0124,0.03996000066399574,-0.014000000432133675,0.031361072013775505,0.00221645060373703,1.2887801410827135,-0.002847016681298095,-0.11090784629915923
jensen,0.03,0,10,100000,-232.31649031676412,0.999,0.012110000000000001,0.0399399995803833,-0.01360000018030405,0.03500342617432276,0.0008179323427611962,1.4149649879562007,-0.0024304536202940145,-0.10357440122818763
jensen,0.03,0,11,110000,-232.17611194278732,0.9994000000000001,0.009879999999999998,0.039969999343156815,-0.01769999973475933,0.03864943360288938,8.03326446657593e-05,1.5354427820584777,-0.0017673824363037402,-0.09597510011657436
jensen,0.03,0,12,120000,-232.06773120338107,0.9990333333333333,0.010195,0.03991999849677086,-0.017500000074505806,0.04229209323724111,0.0,1.6373580214561698,-0.002124517690685071,-0.09548056081064116
jensen,0.03,0,13,130000,-232.19637077939018,0.9992000000000001,0.011710000000000002,0.03994999825954437,-0.014999999664723873,0.045936272790034614,0.0,1.746305702065384,-0.0019312716974092864,-0.10195585017798386
jensen,0.03,0,14,140000,-231.91001924467204,0.9993666666666666,0.008724999999999998,0.03996000066399574,-0.01640000008046627,0.04958197598656019,0.0,1.8459545942455005,-0.002026063824570561,-0.09914849497469236
jensen,0.03,0,15,150000,-232.1817356974024,0.9994666666666667,0.012030000000000002,0.03996000066399574,-0.014299999922513962,0.05322859063744545,0.0,1.964321556200216,-0.002121388045680427,-0.09230593331025536
jensen,0.03,0,16,160000,-231.70524788779622,0.9992000000000001,0.008674999999999999,0.03996000066399574,-0.018300000578165054,0.05687277143200239,0.0,2.047241659637747,-0.0016550557215586066,-0.09431258093637909
jensen,0.03,0,17,170000,-231.9941670141013,0.9993666666666666,0.009845,0.039969999343156815,-0.016699999570846558,0.060518473386764526,0.0,2.151991070423362,-0.002196980881596079,-0.09903563965035343
jensen,0.03,0,18,180000,-232.06341281493985,0.9992,0.010574999999999998,0.0399399995803833,-0.01600000075995922,0.06416265418132146,0.0,2.2355375410662144,-0.0020882594018225573,-0.09952568880037722
jensen,0.03,0,19,190000,-231.9299119422167,0.9990333333333333,0.008980000000000002,0.03994999825954437,-0.016599999740719795,0.06780531257390976,0.0,2.316031271916268,-0.0025869698005085927,-0.10372458082362951
jensen,0.03,0,20,200000,-231.76468105809363,0.9994666666666667,0.008284999999999999,0.03996000066399574,-0.01940000057220459,0.07145192970832188,0.0,2.3934914399497424,-0.00151267094468356,-0.09647390144638411
jensen,0.03,0,21,210000,-232.10005615194854,0.9993666666666666,0.01058,0.03994999825954437,-0.015300000086426735,0.0750976304213206,0.0,2.5192768463490554,-0.001985229069110642,-0.09287700550100189
jensen,0.03,0,22,220000,-232.32963351146063,0.9992333333333333,0.01255,0.03999000042676926,-0.014800000004470348,0.078742116689682,0.0,2.5823888217361013,-0.002082448425670331,-0.09441214964778127
jensen,0.03,0,23,230000,-231.86972447640272,0.9994333333333333,0.00772,0.03996000066399574,-0.01979999989271164,0.08238842835028966,0.0,2.646247961909029,-0.0021747270845100756,-0.0952186563980244
