variant,kappa,train_seed,episode,global_step,episode_reward_mean,on_ratio_mean,handover_ratio_mean,C_E_max,C_H_max,mu_E_mean_post_update,mu_H_mean_post_update,critic_loss_mean,actor_ue_loss_mean,actor_bs_loss_mean
jensen,0.015,2,18,180000,-232.5367802920064,0.9994,0.015285000000000002,0.039980001747608185,0.0071000000461936,0.06345700472593307,0.012617245502769946,2.2990151731314366,-0.001529401141849547,-0.08868695579799293
jensen,0.015,2,19,190000,-232.62515551433287,0.9991666666666666,0.017225,0.03993000090122223,0.007400000002235174,0.0671008825302124,0.012829488096758723,2.3847297168102943,-0.0019235251709388544,-0.08656234339194938
jensen,0.015,2,20,200000,-232.46331207701755,0.9994999999999999,0.015179999999999999,0.03996000066399574,0.003599999938160181,0.07074780265490214,0.012855048477649688,2.4383636712668184,-0.0015754265134529316,-0.07019106490475632
jensen,0.015,2,21,210000,-232.12992680342603,0.9997333333333334,0.012625000000000003,0.03999000042676926,0.0017999999690800905,0.07439685116211574,0.012647370295599102,2.5254366678186613,-0.0016423354587735773,-0.08601402926304424
jensen,0.015,2,22,220000,-232.98771146895731,0.9993333333333333,0.021285,0.03996000066399574,0.01510000042617321,0.07804224888483684,0.013230238435789942,2.615727553495174,-0.001694802059114121,-0.07400285686834869
jensen,0.015,2,23,230000,-232.3611989489492,0.9993333333333334,0.012735,0.039969999343156815,0.002199999988079071,0.08168764660755794,0.01303260182030499,2.710947802527998,-0.0015999993541472464,-0.07848582623704761
jensen,0.015,2,24,240000,-232.284414205964,0.9991,0.012570000000000001,0.03994999825954437,0.0019000000320374966,0.08533091346422832,0.01281990292482078,2.801279932167031,-0.001318194521031095,-0.07649377282249116
jensen,0.015,2,25,250000,-232.68245655298097,0.9991333333333333,0.018009999999999998,0.0399399995803833,0.007600000128149986,0.08897448827823003,0.013103805854916573,2.887442927712487,-0.0015004902843774972,-0.06611379465461072
jensen,0.015,2,26,260000,-232.23401551958335,0.9993333333333333,0.012399999999999998,0.03996000066399574,0.001500000013038516,0.09261988351742427,0.012875588051974774,2.9384515246422582,-0.0012695387338473804,-0.07700288675532417
jensen,0.015,2,27,270000,-232.9004107333438,0.9984666666666667,0.018609999999999998,0.03993000090122223,0.007499999832361937,0.09625736872355144,0.013214263273403049,3.033041294625773,-0.0015026153127524317,-0.06743641793241582
jensen,0.015,2,28,280000,-232.23186778993542,0.9996333333333333,0.011200000000000002,0.039980001747608185,-0.0010000000474974513,0.09990550577640533,0.01287650098092854,3.056023581984515,-0.0013216122093351109,-0.08199558875124159
jensen,0.015,2,29,290000,-232.17736127136928,0.9995666666666666,0.011265,0.039980001747608185,-0.0006000000284984708,0.10355303684870402,0.012544672191143035,3.13697368216068,-0.0012214046709911452,-0.07445052345106497
jensen,0.015,2,30,300000,-232.8915409090819,0.9992666666666666,0.019800000000000005,0.039980001747608185,0.012000000104308128,0.10719782610734303,0.01299197911284864,3.2184317974836203,-0.0012874062538524216,-0.06561202178281862
