variant,kappa,train_seed,episode,global_step,episode_reward_mean,on_ratio_mean,handover_ratio_mean,C_E_max,C_H_max,mu_E_mean_post_update,mu_H_mean_post_update,critic_loss_mean,actor_ue_loss_mean,actor_bs_loss_mean
pf,0.03,1,1,10000,3101.594923461904,0.9020666666666667,0.08249,0.03181000053882599,0.06340000033378601,0.2757478753725688,0.00480078823165968,0.041429504761829695,-0.003349465700500068,-0.20020214302017342
pf,0.03,1,2,20000,2193.6893106157413,0.7311,0.06514499999999998,0.016109999269247055,0.042100001126527786,0.3954252600669861,0.008018201822414995,0.1731026505614455,-0.003822762455903229,-0.1639752237927876
pf,0.03,1,3,30000,4482.439363059894,0.8292666666666667,0.07401,0.02484999969601631,0.05810000002384186,0.6047161221504211,0.012044875463470817,0.8651986823021459,-0.0029240480715503232,-0.14893735851097817
pf,0.03,1,4,40000,2567.4519101885508,0.8050666666666667,0.07345499999999999,0.022849999368190765,0.05130000039935112,0.7919155160586039,0.016020884830504657,0.44061630971598015,-0.0028541516070548873,-0.1297054741446141
pf,0.03,1,5,50000,2277.855395817023,0.7223999999999999,0.06488,0.013530000112950802,0.04500000178813934,0.9036509195963541,0.019214107282459737,0.35332566705702356,-0.002233075666170614,-0.11109044766672474
pf,0.03,1,6,60000,1085.945009640662,0.7729333333333334,0.06983,0.017510000616312027,0.04639999940991402,1.0615167617797852,0.022859200928360225,0.1091285037780798,-0.0017031072838603267,-0.10658444562201871
pf,0.03,1,7,70000,1704.807006920414,0.7822,0.073115,0.01843000017106533,0.05220000073313713,1.227841854095459,0.026804172433912754,0.2347385338202358,-0.0019775039245244824,-0.11058575763069448
pf,0.03,1,8,80000,1883.8993149400487,0.82,0.076895,0.02230999991297722,0.05559999868273735,1.4286734263102214,0.031094209663569926,0.5146799440948234,-0.0022175878217470346,-0.0964802494928347
pf,0.03,1,9,90000,1855.2136236632105,0.7487666666666666,0.065165,0.016930000856518745,0.0421999990940094,1.5644782384236653,0.03431344870477915,0.41284356320802146,-0.0016346292709121242,-0.09553481751899648
pf,0.03,1,10,100000,5123.795745603841,0.7289333333333333,0.055369999999999996,0.013039999641478062,0.03500000014901161,1.6821777025858562,0.03663853146135807,2.987514180669327,-0.001708390580157195,-0.09343145800462653
pf,0.03,1,11,110000,4400.325994183433,0.8098666666666666,0.06649,0.021390000358223915,0.04619999974966049,1.873758872350057,0.03997872602194548,1.8148520092527196,-0.0018138212854738192,-0.09933304873698898
pf,0.03,1,12,120000,2741.7589367285323,0.819,0.06899499999999999,0.023499999195337296,0.04670000076293945,2.0736776192982993,0.04354759491980076,0.5734265629141873,-0.0015013137030639228,-0.08230976931068493
pf,0.03,1,13,130000,1935.6345621249627,0.7911333333333334,0.069275,0.019869999960064888,0.0471000000834465,2.2481576601664224,0.04714202396571636,0.2867279006524523,-0.0009358028666104507,-0.07651005824364698
pf,0.03,1,14,140000,3308.1878931719366,0.7812,0.071195,0.018530000001192093,0.04619999974966049,2.4135698477427163,0.0509117241948843,0.7910128333013419,-0.0013899961454407726,-0.07210225891027175
pf,0.03,1,15,150000,2648.3058001774693,0.7708666666666666,0.06998,0.01809000037610531,0.0471000000834465,2.569549083709717,0.054570510797202584,0.6162269225114069,-0.0014707119237997016,-0.06200439272569257
pf,0.03,1,16,160000,2368.7236748926766,0.6599666666666667,0.06179,0.007569999899715185,0.03869999945163727,2.624290943145752,0.057481656409800054,0.5995167033022568,-0.001241156013529229,-0.06046408696153166
pf,0.03,1,17,170000,6098.811503852016,0.6422,0.056380000000000006,0.00558000011369586,0.03099999949336052,2.662813981374105,0.05989893861114979,2.5206794236514476,-0.0010873804632957457,-0.05793109893521789
pf,0.03,1,18,180000,4724.635906951979,0.5936333333333333,0.053305000000000005,0.0008500000112690032,0.030899999663233757,2.6570021311442056,0.06203551348298788,1.9247993823981886,-0.001027125220294877,-0.07322904370250652
pf,0.03,1,19,190000,3516.7852763451206,0.6547999999999999,0.05624,0.006000000052154064,0.03269999846816063,2.7070274353027344,0.06444001514464617,1.362562980661481,-0.001954913155700351,-0.07119082682397618
pf,0.03,1,20,200000,3449.0915559533255,0.8009666666666666,0.066275,0.020409999415278435,0.04390000179409981,2.890484094619751,0.06776058301329613,0.7597426477315231,-0.0015522205947214572,-0.06928480596464316
pf,0.03,1,21,210000,409.7855323986659,0.8875333333333334,0.07483500000000001,0.02889999933540821,0.054099999368190765,3.1529649098714194,0.07186256907880306,0.006831460151038969,-0.0018277962868178523,-0.0809187192979705
pf,0.03,1,22,220000,1261.051598848359,0.8661666666666666,0.076005,0.02679000049829483,0.053300000727176666,3.3959407011667886,0.07607136033475399,0.14205913557288713,-0.001487090211078713,-0.08300158801736145
pf,0.03,1,23,230000,1260.7148142903088,0.8779333333333333,0.068545,0.027869999408721924,0.053599998354911804,3.6496580441792807,0.07959915027022361,0.1059075293296658,-0.0018363414245695935,-0.08255335866676973
pf,0.03,1,24,240000,1522.3034273560627,0.7104333333333334,0.057325,0.011459999717772007,0.033799998462200165,3.750469366709391,0.08210269883275031,0.20158715786621834,-0.0019460693171212474,-0.09157509742823394
pf,0.03,1,25,250000,3713.0375248355263,0.6139333333333333,0.05133,0.0017500000540167093,0.028300000354647636,3.763188680013021,0.08405898101627826,1.1951338430994198,-0.002093976223620267,-0.09397652088531847
pf,0.03,1,26,260000,4632.613089914549,0.6984333333333334,0.06049,0.010180000215768814,0.03720000013709068,3.853045622507731,0.08685145229101181,1.5648525339566501,-0.0012534613504451761,-0.07223149157229433
pf,0.03,1,27,270000,1263.2420908914817,0.8614,0.06901,0.026650000363588333,0.05050000175833702,4.091670195261638,0.09042169153690338,0.08374222155582658,-0.0011759050305022068,-0.08139973400305084
pf,0.03,1,28,280000,1723.4512524827678,0.9456000000000001,0.07042999999999999,0.034929998219013214,0.05889999866485596,4.407158215840657,0.09412155710160733,0.09381357559379237,-0.0021786585125977854,-0.08959547318687627
