variant,kappa,train_seed,episode,mu_E_mean,mu_H_mean,C_E_max_raw,C_H_max_raw,C_E_running_signed,C_H_running_signed,dual_history_path
jensen,0.015,0,26,9.32312043507894,0.015646151266992092,0.039980001747608185,0.003800000064074993,0.03932000008913187,0.007157692208868236,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_0/dual_history.npz
jensen,0.015,0,27,9.687690734863281,0.015339882997795939,0.039969999343156815,-0.000699999975040555,0.03934222225237776,0.0067222222644852956,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_0/dual_history.npz
jensen,0.015,0,28,10.052443186442057,0.01585885025560856,0.039980001747608185,0.009700000286102295,0.03936392853834799,0.006792857187974732,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_0/dual_history.npz
jensen,0.015,0,29,10.4171355565389,0.015568557009100915,0.039980001747608185,0.002400000113993883,0.03938379305703887,0.006489655212699917,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_0/dual_history.npz
jensen,0.015,0,30,10.781644503275553,0.01582644316367805,0.0399399995803833,0.0071000000461936,0.039401999985178314,0.006350000040644469,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_0/dual_history.npz
jensen,0.015,1,1,0.31749650835990906,0.005156351416371763,0.03514999896287918,0.06700000166893005,0.03514999896287918,0.06700000166893005,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,2,0.6696516871452332,0.007030475488863886,0.03897000104188919,0.028200000524520874,0.037060000002384186,0.04360000044107437,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,3,1.0311181545257568,0.008008160255849361,0.03962999954819679,0.01510000042617321,0.03788333386182785,0.032666667054096855,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,4,1.3943799336751301,0.009691494284197688,0.03988000005483627,0.023399999365210533,0.038382500410079956,0.030200000386685133,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,5,1.7581894000371296,0.01121096797287464,0.039889998733997345,0.022099999710917473,0.03867200016975403,0.027220000326633454,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,6,2.121633768081665,0.011964999185875059,0.03993000090122223,0.012000000104308128,0.03884166665375233,0.023799999927481014,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,7,2.4857475757598877,0.01214620415121317,0.03994999825954437,0.007899999618530273,0.038984285933630805,0.020842857093417218,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,8,2.850287357966105,0.01243101987056434,0.039969999343156815,0.007899999618530273,0.039097500033676624,0.018874999979743734,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,9,3.214522918065389,0.013169076200574637,0.0399399995803833,0.015399999916553497,0.039182222137848534,0.017544444779761963,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,10,3.5787583192189536,0.013705387618392706,0.03993000090122223,0.009100000374019146,0.0392570000141859,0.016559999901801348,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,11,3.9431156317392984,0.0133169611915946,0.03999999910593033,-0.0005000000237487257,0.03931818191300739,0.014909090823493898,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,12,4.307624975840251,0.013168619573116302,0.039980001747608185,0.0019000000320374966,0.03936416686822971,0.013808333256747574,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,13,4.672164599100749,0.012983763264492154,0.03994999825954437,0.0017000000225380063,0.039406923147348255,0.012576923007145524,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,14,5.036826292673747,0.012937663169577718,0.039980001747608185,0.004600000102072954,0.03944785733308111,0.011614285650596554,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,15,5.400726954142253,0.012958659371361137,0.03996000066399574,0.0066999997943639755,0.03948200022180875,0.010966666609359283,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,16,5.765357971191406,0.012707163346931338,0.039980001747608185,-0.00039999998989515007,0.03951187524944544,0.010068749943457078,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,17,6.1298065185546875,0.012366206012666225,0.039969999343156815,-0.0019000000320374966,0.039538235567948395,0.009323529358131482,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,18,6.49437681833903,0.01194719816558063,0.03996000066399574,0.0005000000237487257,0.03956000030868583,0.008527777733332995,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,19,6.858946959177653,0.011907488387078047,0.039969999343156815,0.004399999976158142,0.03957736864686012,0.008099999957362582,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,20,7.223578135172526,0.011775578605011106,0.03999000042676926,0.0020000000949949026,0.039595000259578225,0.007434999958786648,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,21,7.587996164957683,0.012027530884370207,0.0399399995803833,0.007899999618530273,0.03961047636611121,0.007185714245895811,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,22,7.952353477478027,0.012194586219266057,0.03994999825954437,0.005400000140070915,0.03962500020861626,0.00700454541286242,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,23,8.31692377726237,0.011838110210373998,0.03994999825954437,0.0010999999940395355,0.03963869583347569,0.006643478220844965,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,24,8.681676228841146,0.011757321236655117,0.039980001747608185,0.0026000000070780516,0.039652916913231216,0.006345833293986895,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,25,9.046003023783365,0.011835371656343342,0.03996000066399574,0.007699999958276749,0.03966200023889541,0.006179999961750582,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,26,9.410725593566895,0.011787902191281318,0.03996000066399574,0.003599999938160181,0.03967346179370697,0.0060807691916124895,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,27,9.775204340616861,0.012044419068843126,0.039969999343156815,0.01209999993443489,0.03968037057805945,0.005962962923890531,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,28,10.139713923136393,0.012082303175702691,0.039980001747608185,0.004800000227987766,0.039691071691257615,0.00584642853625285,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,29,10.504618644714355,0.01225940021686256,0.039980001747608185,0.008700000122189522,0.039701034796649014,0.005627586172114865,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,30,10.869067192077637,0.012425998970866204,0.039969999343156815,0.00800000037997961,0.039710000281532605,0.005399999964477805,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,2,1,0.1971192608277003,0.004759709036443382,0.022690000012516975,0.06430000066757202,0.022690000012516975,0.06430000066757202,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,2,0.5264526804288229,0.008010898856446147,0.03743999823927879,0.04470000043511391,0.030064999125897884,0.048500001430511475,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,3,0.884754498799642,0.01004523173905909,0.03962000086903572,0.02710000053048134,0.03291999983290831,0.041133334239323936,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,4,1.2475598653157551,0.011771014239639045,0.03976000100374222,0.02410000003874302,0.03463000012561679,0.036050000693649054,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,5,1.6109129190444946,0.012672474281862378,0.03985000029206276,0.01640000008046627,0.03567400015890598,0.03048000056296587,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,6,1.9748440980911255,0.013019821653142572,0.03991999849677086,0.009999999776482582,0.03638166654855013,0.026700000433872145,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,7,2.3390491803487143,0.01386331426911056,0.0399399995803833,0.014299999922513962,0.03688714254115309,0.024100000437881266,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,8,2.703071673711141,0.014191491482779383,0.03993000090122223,0.008200000040233135,0.03726749983616173,0.02171250023820903,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,9,3.0668811798095703,0.014978386182337999,0.0398700013756752,0.015200000256299973,0.037554444331261844,0.02022222241955913,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,10,3.4312687714894614,0.014956020843237638,0.039969999343156815,0.005400000140070915,0.03779599983245134,0.01823000017902814,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,11,3.7959911823272705,0.014979298925027251,0.03999000042676926,0.0035000001080334187,0.03799545443193479,0.016490909255067396,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,12,4.160561402638753,0.014746060548350214,0.03996000066399574,0.0020000000949949026,0.03815916661793987,0.015008333483516859,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,13,4.524949073791504,0.014990253513678909,0.03994999825954437,0.008500000461935997,0.038296922898063294,0.014507692481856793,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,14,4.889154116312663,0.01559822577983141,0.03993000090122223,0.014800000004470348,0.03841071402920144,0.013828571569839758,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,15,5.253663380940755,0.015479095932096242,0.039969999343156815,0.0017999999690800905,0.03851466638346513,0.01274000013557573,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,16,5.618111928304036,0.015362704871222377,0.03993000090122223,0.003599999938160181,0.03860312479082495,0.011800000123912469,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,17,5.982529958089192,0.015542084071785211,0.03996000066399574,0.008299999870359898,0.038682941018658525,0.011270588363164706,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,18,6.346887270609538,0.01598847801797092,0.0399399995803833,0.00860000029206276,0.038752777605421014,0.010950000119110983,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,19,6.7109402020772295,0.015855198772624136,0.039969999343156815,0.0032999999821186066,0.03881526297252429,0.010200000104592427,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,20,7.075236638387044,0.01572922240011394,0.0399399995803833,0.001500000013038516,0.038870999868959186,0.009750000110943801,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,21,7.439867655436198,0.0160637897439301,0.03999999910593033,0.009399999864399433,0.038919047496858095,0.009400000111089043,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,22,7.804498672485352,0.016152794659137725,0.03994999825954437,0.004699999932199717,0.03896590889516202,0.009063636473993856,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,23,8.169281959533691,0.01613955800421536,0.039980001747608185,0.005400000140070915,0.0390086953892656,0.008752174044038047,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,24,8.533912976582846,0.01615279451943934,0.03999000042676926,0.004000000189989805,0.03904958309916159,0.008466666793538025,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,25,8.898696263631185,0.016848402190953495,0.03999000042676926,0.014700000174343586,0.03908479981124401,0.008360000118846073,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,26,9.263509750366211,0.016410680674016475,0.039980001747608185,-0.0020000000949949026,0.03911923065495033,0.007742307808187503,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,27,9.62823232014974,0.016183832101523875,0.039969999343156815,0.0020000000949949026,0.03915037028491497,0.007340740850109055,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,28,9.992863337198893,0.01603640359826386,0.039969999343156815,0.002300000051036477,0.039176785586667914,0.007017857247514517,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,29,10.357646624247232,0.01604325007647276,0.039969999343156815,0.005400000140070915,0.03920413778516753,0.006893103550878707,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,30,10.722338676452637,0.016358647029846907,0.03996000066399574,0.007300000172108412,0.03922866651167472,0.006823333440115676,/home/wjddustj/LyMARL_extended/results/jensen_convergence_50.0/kappa_0.015/train_seed_2/dual_history.npz
