variant,kappa,train_seed,episode,global_step,episode_reward_mean,on_ratio_mean,handover_ratio_mean,C_E_max,C_H_max,mu_E_mean_post_update,mu_H_mean_post_update,critic_loss_mean,actor_ue_loss_mean,actor_bs_loss_mean
jensen,0.015,0,11,110000,-232.73575083259982,0.9991,0.016365,0.03994999825954437,0.0044999998062849045,0.0386187011996905,0.015587271237745882,1.5706680732985867,-0.0019111710282254822,-0.09870260822014953
jensen,0.015,0,12,120000,-232.5784880854113,0.9994333333333333,0.014435,0.03996000066399574,0.00430000014603138,0.04226501161853472,0.015544822765514254,1.669927952927097,-0.0020350429517529385,-0.08607156806746262
jensen,0.015,0,13,130000,-232.84338880149662,0.9990666666666667,0.016720000000000002,0.0399399995803833,0.005799999926239252,0.04590797424316406,0.015710965264588594,1.7773530537144118,-0.001656710689804882,-0.09295506314433451
jensen,0.015,0,14,140000,-232.2501827095373,0.9992000000000001,0.011305,0.03996000066399574,0.0032999999821186066,0.04955215627948443,0.015382787957787514,1.8729441421195174,-0.002043062525350436,-0.09779900687310515
jensen,0.015,0,15,150000,-232.77242828442425,0.9995666666666666,0.017945,0.039980001747608185,0.006300000008195639,0.053199682384729385,0.015660757105797528,1.9946393684811574,-0.0018335329872685708,-0.07916044236619107
jensen,0.015,0,16,160000,-232.39155199862253,0.9993,0.015484999999999999,0.039980001747608185,0.004699999932199717,0.05684477835893631,0.01571416025981307,2.0857710366762197,-0.00134100725349699,-0.08147644363505813
jensen,0.015,0,17,170000,-232.79645868700175,0.9994666666666666,0.01866,0.039980001747608185,0.007600000128149986,0.06049139176805814,0.01605739970691502,2.1684662651118627,-0.0020786711358895546,-0.09289103641714075
jensen,0.015,0,18,180000,-232.85920807954156,0.9994666666666667,0.01931,0.03994999825954437,0.01080000028014183,0.06413800766070683,0.016459975810721516,2.273509207710498,-0.0016391243303748718,-0.085177956344604
jensen,0.015,0,19,190000,-232.6008459521993,0.9992333333333333,0.015534999999999998,0.039969999343156815,0.007199999876320362,0.06778249144554138,0.016517943190410733,2.351661136602771,-0.0020358124731662624,-0.08110938807639965
jensen,0.015,0,20,200000,-232.53691885081645,0.9993,0.0157,0.0399399995803833,0.00430000014603138,0.07142758617798488,0.016590972803533076,2.461815149267416,-0.0011600576378729287,-0.07877402716387016
jensen,0.015,0,21,210000,-232.6994996784097,0.9992,0.017519999999999997,0.03996000066399574,0.005900000222027302,0.07507176448901494,0.01683014491572976,2.553566927099946,-0.0016624076375914621,-0.07549129811681429
jensen,0.015,0,22,220000,-233.27715589102496,0.9991666666666666,0.02331,0.039980001747608185,0.011900000274181366,0.07871564229329427,0.017597869224846362,2.6354843254984464,-0.001678083921764989,-0.07900062421133412
jensen,0.015,0,23,230000,-232.3276779676238,0.9993666666666666,0.011510000000000001,0.03996000066399574,-0.0003000000142492354,0.08236134548981984,0.017288405960425735,2.708575188867558,-0.002291401091681593,-0.09421926607153838
jensen,0.015,0,24,240000,-232.38829235936953,0.9993,0.012805,0.03994999825954437,0.0012000000569969416,0.08600643773873647,0.017097159707918762,2.79113661017518,-0.0014669458005692265,-0.08199814622565998
jensen,0.015,0,25,250000,-232.5758294593832,0.9995333333333334,0.017255,0.039980001747608185,0.004600000102072954,0.08965366085370381,0.01731214076280594,2.864566430115448,-0.0014426816276221568,-0.07651319781530506
jensen,0.015,0,26,260000,-233.15794951239312,0.9991666666666666,0.020249999999999997,0.0399399995803833,0.00989999994635582,0.09329753865798314,0.017800526693463326,2.9344694009629926,-0.0012767041345197665,-0.08093269947176517
jensen,0.015,0,27,270000,-232.20115691795965,0.9993666666666666,0.0126,0.039969999343156815,0.002899999963119626,0.09694323937098186,0.017590566258877515,2.9754945436326077,-0.0013742610973547671,-0.08413988169904539
jensen,0.015,0,28,280000,-232.10148312036117,0.9995666666666666,0.012075,0.03999000042676926,0.00139999995008111,0.10059077044328053,0.01733268043026328,3.0412770312487862,-0.0015600002793701296,-0.08240208123910794
jensen,0.015,0,29,290000,-232.74528223389964,0.999,0.01668,0.03996000066399574,0.006500000134110451,0.10423312336206436,0.017495171446353198,3.1251140098623216,-0.0014997729221123118,-0.06714940726531587
jensen,0.015,0,30,300000,-232.4148745248253,0.9992333333333333,0.0129,0.03994999825954437,0.000699999975040555,0.10787760714689891,0.01731259739026427,3.1675406640115513,-0.0016366880301598317,-0.06943142209187315
