variant,kappa,train_seed,episode,mu_E_mean,mu_H_mean,C_E_max_raw,C_H_max_raw,C_E_running_signed,C_H_running_signed,dual_history_path
jensen,0.015,0,27,0.09694323937098186,0.017590566258877515,0.039969999343156815,0.002899999963119626,0.039361111267849254,0.007903703675967537,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_0/dual_history.npz
jensen,0.015,0,28,0.10059077044328053,0.01733268043026328,0.03999000042676926,0.00139999995008111,0.039381785850439756,0.007671428542900165,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_0/dual_history.npz
jensen,0.015,0,29,0.10423312336206436,0.017495171446353198,0.03996000066399574,0.006500000134110451,0.039399310432631396,0.007465517214611815,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_0/dual_history.npz
jensen,0.015,0,30,0.10787760714689891,0.01731259739026427,0.03994999825954437,0.000699999975040555,0.039417666693528496,0.00704666663465711,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_0/dual_history.npz
jensen,0.015,1,1,0.003174965037032962,0.005156351416371763,0.03514999896287918,0.06700000166893005,0.03514999896287918,0.06700000166893005,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,2,0.006705949859072764,0.007510645594447851,0.03914999961853027,0.03240000084042549,0.03695499897003174,0.045649999752640724,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,3,0.01033309039970239,0.010534074017778039,0.03979000076651573,0.04320000112056732,0.037873332699139915,0.042766667902469635,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,4,0.013964490965008736,0.012146204197779297,0.0398700013756752,0.02630000002682209,0.03833999950438738,0.03807500097900629,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,5,0.01760684574643771,0.01363920453004539,0.03993000090122223,0.026599999517202377,0.03865799978375435,0.034480000659823415,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,6,0.021246157586574554,0.01431929343380034,0.039889998733997345,0.010900000110268593,0.03886333294212818,0.030550000568230946,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,7,0.02489003414909045,0.014382738061249256,0.03996000066399574,0.006399999838322401,0.03900428542069027,0.026385714765638113,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,8,0.028531781087319057,0.01460228329524398,0.0399399995803833,0.006800000090152025,0.03910624980926514,0.023275000421563163,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,9,0.03217535217603048,0.015180130675435066,0.03994999825954437,0.013399999588727951,0.03919111109442181,0.0213222226076242,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,10,0.03581922873854637,0.015218014735728503,0.03994999825954437,0.003800000064074993,0.03926399983465671,0.018880000337958336,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,11,0.03946219260493914,0.015095233870670199,0.03996000066399574,0.002899999963119626,0.03931727260351181,0.01690909122540192,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,12,0.04310637339949608,0.01504776431247592,0.039969999343156815,0.00279999990016222,0.03937166649848223,0.015400000285202017,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,13,0.04674964273969332,0.014827762404456735,0.03999000042676926,0.00019999999494757503,0.03940846140568073,0.014076923342564931,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,14,0.05039716884493828,0.01491311602294445,0.039969999343156815,0.004900000058114529,0.039447857066988945,0.013035714176242306,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,15,0.05404165511329969,0.01492178807966411,0.03994999825954437,0.005400000140070915,0.0394806665678819,0.01198666689839835,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,16,0.05768766130010287,0.014798550587147474,0.03996000066399574,0.001500000013038516,0.039509999798610806,0.011193750218808418,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,17,0.061332146326700844,0.01440053889527917,0.03996000066399574,-0.00039999998989515007,0.03953470574582324,0.010417647259172928,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,18,0.06497997790575027,0.014035846991464495,0.039980001747608185,0.0005000000237487257,0.039557777552141085,0.009650000186714655,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,19,0.06862172484397888,0.013819496612995863,0.039969999343156815,9.999999747378752e-05,0.03957052607285349,0.009115789649321845,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,20,0.07226712256669998,0.013866965798661113,0.03994999825954437,0.009499999694526196,0.039589499682188035,0.008670000166603131,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,21,0.07591008643309276,0.01375468266196549,0.03996000066399574,0.002899999963119626,0.03960714258608364,0.0081142858717136,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,22,0.07955487569173177,0.013806716352701188,0.03993000090122223,0.005400000140070915,0.03962181796404449,0.00783636379095366,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,23,0.08320027341445287,0.01342878774739802,0.03994999825954437,0.001500000013038516,0.039635651947363564,0.007369565366863516,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,24,0.086846890548865,0.01328501063399017,0.03996000066399574,0.0017999999690800905,0.039648333098739386,0.0069416668114475515,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,25,0.09049137433369954,0.013262645341455936,0.039980001747608185,0.005900000222027302,0.0396595998108387,0.006648000139393844,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,26,0.09413586060206096,0.01372501435689628,0.03996000066399574,0.009700000286102295,0.039669230580329895,0.006684615523576772,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,27,0.09778186678886414,0.01369032533839345,0.039969999343156815,0.0066999997943639755,0.03967740717861387,0.00634074087429326,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,28,0.10142635057369868,0.013440655125305057,0.03994999825954437,0.0013000000035390258,0.039686071154262335,0.006160714414623466,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,29,0.10507327069838841,0.014032652042806149,0.03999000042676926,0.014700000174343586,0.03969448252484716,0.006179310462200725,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,1,30,0.10871836294730504,0.01418738360516727,0.039980001747608185,0.006000000052154064,0.03970399983227253,0.005973333446794034,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_1/dual_history.npz
jensen,0.015,2,1,0.0019711926967526474,0.004759709036443382,0.022690000012516975,0.06430000066757202,0.022690000012516975,0.06430000066757202,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,2,0.005214927407602469,0.00756587425712496,0.0369499996304512,0.0357000008225441,0.02981999982148409,0.04755000025033951,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,3,0.008819854507843653,0.009086260804906487,0.039650000631809235,0.02410000003874302,0.032946666702628136,0.03973333351314068,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,4,0.012459166968862215,0.0105660246219486,0.039889998733997345,0.022199999541044235,0.03468000004068017,0.03497500019147992,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,5,0.016091175998250645,0.011753669753670693,0.039889998733997345,0.0203000009059906,0.0356819998472929,0.03044000007212162,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,6,0.01972987937430541,0.012005622033029795,0.03991999849677086,0.008299999870359898,0.03638833295553923,0.026400000089779496,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,7,0.023371321459611256,0.012358903139829635,0.03994999825954437,0.009200000204145908,0.03689714228468282,0.02291428580481027,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,8,0.027012763544917107,0.012482140632346272,0.03990999981760979,0.00419999985024333,0.03726874967105687,0.020137500076089054,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,9,0.03065572741130988,0.012764674238860607,0.03990999981760979,0.0071000000461936,0.037562221909562744,0.018577777832332585,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,10,0.03429869065682093,0.012616789154708385,0.03999000042676926,0.003000000026077032,0.037804999761283396,0.016550000046845526,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,11,0.037945001075665154,0.012485335720703006,0.039980001747608185,0.002199999988079071,0.03800090893425725,0.015245454586957667,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,12,0.041589791576067604,0.01252413266338408,0.03994999825954437,0.007300000172108412,0.03816333304469784,0.014016666706690254,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,13,0.045235189298788704,0.01279206033796072,0.03996000066399574,0.009100000374019146,0.0382992305721228,0.013323076951424949,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,14,0.04887693623701731,0.012924883048981428,0.03991999849677086,0.006399999838322401,0.03841428551822901,0.012178571449892064,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,15,0.05252020309368769,0.013181399833410979,0.039969999343156815,0.006399999838322401,0.0385179997732242,0.01175333334831521,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,16,0.05616438388824463,0.012895671231672168,0.03994999825954437,0.0003000000142492354,0.03860312479082495,0.010900000012043165,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,17,0.05981099853912989,0.012582100089639425,0.039980001747608185,0.00039999998989515007,0.03868411755298867,0.010011764726026313,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,18,0.06345700472593307,0.012617245502769946,0.039980001747608185,0.0071000000461936,0.03875611111935642,0.00950555557372152,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,19,0.0671008825302124,0.012829488096758723,0.03993000090122223,0.007400000002235174,0.03881631585720338,0.009189473707106356,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,20,0.07074780265490214,0.012855048477649688,0.03996000066399574,0.003599999938160181,0.03887299997732043,0.008750000021245796,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,21,0.07439685116211574,0.012647370295599102,0.03999000042676926,0.0017999999690800905,0.03892476191478116,0.008123809545178943,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,22,0.07804224888483684,0.013230238435789942,0.03996000066399574,0.01510000042617321,0.03897181822156364,0.008054545473317954,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,23,0.08168764660755794,0.01303260182030499,0.039969999343156815,0.002199999988079071,0.03901347833807054,0.007769565235914501,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,24,0.08533091346422832,0.01281990292482078,0.03994999825954437,0.0019000000320374966,0.03905250000146528,0.007525000019086292,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,25,0.08897448827823003,0.013103805854916573,0.0399399995803833,0.007600000128149986,0.03908479996025562,0.007304000022122637,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,26,0.09261988351742427,0.012875588051974774,0.03996000066399574,0.001500000013038516,0.03911846152578409,0.006896153868113358,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,27,0.09625736872355144,0.013214263273403049,0.03993000090122223,0.007499999832361937,0.039144814773290244,0.006688888910166161,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,28,0.09990550577640533,0.01287650098092854,0.039980001747608185,-0.0010000000474974513,0.039174642879515886,0.006357142877407439,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,29,0.10355303684870402,0.012544672191143035,0.039980001747608185,-0.0006000000284984708,0.03920241387496735,0.006010344847113472,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_2/dual_history.npz
jensen,0.015,2,30,0.10719782610734303,0.01299197911284864,0.039980001747608185,0.012000000104308128,0.039224666791657606,0.005896666685778958,/home/wjddustj/LyMARL_extended/results/jensen_convergence/kappa_0.015/train_seed_2/dual_history.npz
