variant,kappa,train_seed,episode,global_step,episode_reward_mean,on_ratio_mean,handover_ratio_mean,C_E_max,C_H_max,mu_E_mean_post_update,mu_H_mean_post_update,critic_loss_mean,actor_ue_loss_mean,actor_bs_loss_mean
jensen,0.015,2,1,10000,-244.72505867197154,0.8159333333333333,0.06703999999999999,0.022690000012516975,0.06430000066757202,0.1971192608277003,0.004759709036443382,0.23641432269290172,-0.0036079426956233344,-0.20254538568691646
jensen,0.015,2,2,20000,-236.89372031650186,0.9607666666666667,0.050515,0.03743999823927879,0.04470000043511391,0.5264526804288229,0.008010898856446147,0.3347083720991059,-0.0027597916105104895,-0.14828732851789556
jensen,0.015,2,3,30000,-234.47542159665053,0.9925,0.037185,0.03962000086903572,0.02710000053048134,0.884754498799642,0.01004523173905909,0.49629039525393925,-0.002833176913444259,-0.1377925807713307
jensen,0.015,2,4,40000,-234.3656001173715,0.9974333333333334,0.033804999999999995,0.03976000100374222,0.02410000003874302,1.2475598653157551,0.011771014239639045,0.6549387098050691,-0.0019059587852098044,-0.1186530517448842
jensen,0.015,2,5,50000,-233.74004110240358,0.9980333333333333,0.024775,0.03985000029206276,0.01640000008046627,1.6109129190444946,0.012672474281862378,0.7998622958585725,-0.002352387463317335,-0.11788048150011964
jensen,0.015,2,6,60000,-233.27658217828935,0.9986666666666667,0.018705000000000003,0.03991999849677086,0.009999999776482582,1.9748440980911255,0.013019821653142572,0.9427333627459265,-0.002193480301677851,-0.11110522962747071
jensen,0.015,2,7,70000,-233.87217620982966,0.9989666666666667,0.02414,0.0399399995803833,0.014299999922513962,2.3390491803487143,0.01386331426911056,1.0919564243659645,-0.0020160012508601047,-0.10671771160486049
jensen,0.015,2,8,80000,-233.3879458722556,0.9987666666666666,0.018495,0.03993000090122223,0.008200000040233135,2.703071673711141,0.014191491482779383,1.209294982310796,-0.0024100053391590296,-0.10589756828856572
jensen,0.015,2,9,90000,-234.0648801400326,0.9985333333333334,0.023520000000000003,0.0398700013756752,0.015200000256299973,3.0668811798095703,0.014978386182337999,1.3478210582360348,-0.002568957008660146,-0.10088765528421448
jensen,0.015,2,10,100000,-233.43765815146114,0.9991666666666666,0.014654999999999998,0.039969999343156815,0.005400000140070915,3.4312687714894614,0.014956020843237638,1.4564245485437224,-0.002316127006919417,-0.10452500132024524
jensen,0.015,2,11,110000,-233.63029252096572,0.9995333333333334,0.015154999999999998,0.03999000042676926,0.0035000001080334187,3.7959911823272705,0.014979298925027251,1.6063222623359057,-0.002060308184362712,-0.09631671433711331
jensen,0.015,2,12,120000,-233.49948255307396,0.9993666666666666,0.012345,0.03996000066399574,0.0020000000949949026,4.160561402638753,0.014746060548350214,1.7107984920911101,-0.0015518354304293995,-0.09429224515982161
