variant,kappa,train_seed,episode,mu_E_mean,mu_H_mean,C_E_max_raw,C_H_max_raw,C_E_running_signed,C_H_running_signed,dual_history_path
pf,0.03,0,28,5.1739395459493,0.10717332921922207,0.020679999142885208,0.051100000739097595,0.02061035710253886,0.043335714510508945,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_0/dual_history.npz
pf,0.03,0,29,5.374770959218343,0.1112835306674242,0.022609999403357506,0.05889999866485596,0.020679310285325707,0.043389655392745446,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_0/dual_history.npz
pf,0.03,0,30,5.573137919108073,0.11523854397237301,0.0225600004196167,0.055799998342990875,0.020669333264231683,0.04336333349347114,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_0/dual_history.npz
pf,0.03,1,1,0.2757478753725688,0.00480078823165968,0.03181000053882599,0.06340000033378601,0.03181000053882599,0.06340000033378601,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_1/dual_history.npz
pf,0.03,1,2,0.3954252600669861,0.008018201822414995,0.016109999269247055,0.042100001126527786,0.023049999959766865,0.050599999725818634,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_1/dual_history.npz
pf,0.03,1,3,0.6047161221504211,0.012044875463470817,0.02484999969601631,0.05810000002384186,0.022500000273187954,0.0511333333949248,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_1/dual_history.npz
pf,0.03,1,4,0.7919155160586039,0.016020884830504657,0.022849999368190765,0.05130000039935112,0.022034999914467335,0.05032499972730875,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_1/dual_history.npz
pf,0.03,1,5,0.9036509195963541,0.019214107282459737,0.013530000112950802,0.04500000178813934,0.020060000009834766,0.047339999675750734,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_1/dual_history.npz
pf,0.03,1,6,1.0615167617797852,0.022859200928360225,0.017510000616312027,0.04639999940991402,0.01963500011091431,0.04591666658719381,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_1/dual_history.npz
pf,0.03,1,7,1.227841854095459,0.026804172433912754,0.01843000017106533,0.05220000073313713,0.019457142933138778,0.04641428589820862,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_1/dual_history.npz
pf,0.03,1,8,1.4286734263102214,0.031094209663569926,0.02230999991297722,0.05559999868273735,0.019813750055618584,0.04756249999627471,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_1/dual_history.npz
pf,0.03,1,9,1.5644782384236653,0.03431344870477915,0.016930000856518745,0.0421999990940094,0.019493333477940824,0.04608888882729742,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_1/dual_history.npz
pf,0.03,1,10,1.6821777025858562,0.03663853146135807,0.013039999641478062,0.03500000014901161,0.018825000151991844,0.0436599999666214,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_1/dual_history.npz
pf,0.03,1,11,1.873758872350057,0.03997872602194548,0.021390000358223915,0.04619999974966049,0.019009091129357166,0.04300000010566278,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_1/dual_history.npz
pf,0.03,1,12,2.0736776192982993,0.04354759491980076,0.023499999195337296,0.04670000076293945,0.019188333457956713,0.04287499996523062,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_1/dual_history.npz
pf,0.03,1,13,2.2481576601664224,0.04714202396571636,0.019869999960064888,0.0471000000834465,0.019141538641773738,0.04225384615934812,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_1/dual_history.npz
pf,0.03,1,14,2.4135698477427163,0.0509117241948843,0.018530000001192093,0.04619999974966049,0.019094285821276053,0.04209285681801183,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_1/dual_history.npz
pf,0.03,1,15,2.569549083709717,0.054570510797202584,0.01809000037610531,0.0471000000834465,0.01902733345826467,0.041959999750057854,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_1/dual_history.npz
pf,0.03,1,16,2.624290943145752,0.057481656409800054,0.007569999899715185,0.03869999945163727,0.01825125011964701,0.041237500263378024,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_1/dual_history.npz
pf,0.03,1,17,2.662813981374105,0.05989893861114979,0.00558000011369586,0.03099999949336052,0.01735411776120172,0.04057647079667624,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_1/dual_history.npz
pf,0.03,1,18,2.6570021311442056,0.06203551348298788,0.0008500000112690032,0.030899999663233757,0.0164372223306499,0.04003888906704055,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_1/dual_history.npz
pf,0.03,1,19,2.7070274353027344,0.06444001514464617,0.006000000052154064,0.03269999846816063,0.015887894842308015,0.039336842239687315,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_1/dual_history.npz
pf,0.03,1,20,2.890484094619751,0.06776058301329613,0.020409999415278435,0.04390000179409981,0.016114000070956536,0.03913000011816621,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_1/dual_history.npz
pf,0.03,1,21,3.1529649098714194,0.07186256907880306,0.02889999933540821,0.054099999368190765,0.016705714368505313,0.03918571442010857,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_1/dual_history.npz
pf,0.03,1,22,3.3959407011667886,0.07607136033475399,0.02679000049829483,0.053300000727176666,0.017145909138807012,0.0394636361267079,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_1/dual_history.npz
pf,0.03,1,23,3.6496580441792807,0.07959915027022361,0.027869999408721924,0.053599998354911804,0.01760521743942619,0.039726087094649025,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_1/dual_history.npz
pf,0.03,1,24,3.750469366709391,0.08210269883275031,0.011459999717772007,0.033799998462200165,0.017322500064134754,0.03944583345825473,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_1/dual_history.npz
pf,0.03,1,25,3.763188680013021,0.08405898101627826,0.0017500000540167093,0.028300000354647636,0.01669960006373003,0.03856000021100044,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_1/dual_history.npz
pf,0.03,1,26,3.853045622507731,0.08685145229101181,0.010180000215768814,0.03720000013709068,0.01644884622342383,0.03844230793989622,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_1/dual_history.npz
pf,0.03,1,27,4.091670195261638,0.09042169153690338,0.026650000363588333,0.05050000175833702,0.0168237037616092,0.0386407409829122,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_1/dual_history.npz
pf,0.03,1,28,4.407158215840657,0.09412155710160733,0.034929998219013214,0.05889999866485596,0.017470357135087915,0.03863571451178619,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_1/dual_history.npz
pf,0.03,1,29,4.652933597564697,0.09817105270922184,0.029030000790953636,0.05480000004172325,0.017868965537014322,0.03856896570530431,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_1/dual_history.npz
pf,0.03,1,30,4.878534475962321,0.10256789550185204,0.027230000123381615,0.05820000171661377,0.017986333364387975,0.03913666680455208,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_1/dual_history.npz
pf,0.03,2,1,0.1927983413139979,0.004295057698618621,0.02287999913096428,0.059700001031160355,0.02287999913096428,0.059700001031160355,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_2/dual_history.npz
pf,0.03,2,2,0.3475603957970937,0.008334968099370598,0.01785999909043312,0.050999999046325684,0.02001999970525503,0.052149999886751175,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_2/dual_history.npz
pf,0.03,2,3,0.5712137619654337,0.012091888301074504,0.02549000084400177,0.050700001418590546,0.021259999523560207,0.048699999849001564,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_2/dual_history.npz
pf,0.03,2,4,0.798670768737793,0.015851547243073583,0.026520000770688057,0.04879999905824661,0.022382499650120735,0.04755000025033951,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_2/dual_history.npz
pf,0.03,2,5,1.0247280597686768,0.019335519056767225,0.025520000606775284,0.048500001430511475,0.023009999841451644,0.04708000048995018,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_2/dual_history.npz
pf,0.03,2,6,1.0922804673512776,0.021547861956059934,0.008259999565780163,0.03909999877214432,0.020551666462173063,0.045250000432133675,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_2/dual_history.npz
pf,0.03,2,7,1.18140709400177,0.024203859828412534,0.01054999977350235,0.037700001150369644,0.019122856935220107,0.04234285759074347,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_2/dual_history.npz
pf,0.03,2,8,1.2378834088643391,0.026847990695387125,0.0076299998909235,0.032499998807907104,0.01768624980468303,0.04020000039599836,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_2/dual_history.npz
pf,0.03,2,9,1.4349113702774048,0.030337439570575952,0.022760000079870224,0.04729999974370003,0.018011110834777355,0.040766666953762375,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_2/dual_history.npz
pf,0.03,2,10,1.5916817585627239,0.03375522810965777,0.018050000071525574,0.04830000177025795,0.017783999722450972,0.04152000043541193,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_2/dual_history.npz
pf,0.03,2,11,1.6893285115559895,0.0369548412039876,0.011020000092685223,0.04019999876618385,0.017149999737739563,0.041400000283663925,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_2/dual_history.npz
pf,0.03,2,12,1.8597006400426228,0.040269019082188606,0.01939000003039837,0.04580000042915344,0.017336666428794462,0.04114166693761945,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_2/dual_history.npz
pf,0.03,2,13,2.0198182662328086,0.04321804866194725,0.018400000408291817,0.0421999990940094,0.017303076644356433,0.039876923394890934,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_2/dual_history.npz
pf,0.03,2,14,2.2026967207590737,0.04645326249301433,0.02054000087082386,0.048900000751018524,0.01747499978435891,0.039992857325289934,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_2/dual_history.npz
pf,0.03,2,15,2.412809133529663,0.04995640553534031,0.02369000017642975,0.04749999940395355,0.017823999747633934,0.040133333578705785,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_2/dual_history.npz
pf,0.03,2,16,2.6600146293640137,0.05442171301692724,0.027580000460147858,0.05550000071525574,0.018374374718405306,0.04106875031720847,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_2/dual_history.npz
pf,0.03,2,17,2.841036876042684,0.0581859365105629,0.02037999965250492,0.053199999034404755,0.018431176157558665,0.04093529448351439,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_2/dual_history.npz
pf,0.03,2,18,2.9682302474975586,0.06176712941378355,0.014659999869763851,0.05040000006556511,0.018221666363792285,0.041055555869307786,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_2/dual_history.npz
pf,0.03,2,19,3.04771089553833,0.06497495751827956,0.010350000113248825,0.041600000113248825,0.017738947105642996,0.040468421323519,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_2/dual_history.npz
pf,0.03,2,20,3.2006776332855225,0.06838042214512825,0.017260000109672546,0.04749999940395355,0.017714999755844472,0.0398950002156198,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_2/dual_history.npz
pf,0.03,2,21,3.3722973664601645,0.07180460132658481,0.020190000534057617,0.04729999974370003,0.017832856935759384,0.04001428586031709,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_2/dual_history.npz
pf,0.03,2,22,3.567195256551107,0.07565600387752056,0.022579999640583992,0.04859999939799309,0.017953636167062956,0.040004545568742535,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_2/dual_history.npz
pf,0.03,2,23,3.762001911799113,0.07987438030540943,0.02232999913394451,0.05790000036358833,0.018082608468830585,0.0401434783378373,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_2/dual_history.npz
pf,0.03,2,24,3.918772300084432,0.08346515856683254,0.01826000027358532,0.04490000009536743,0.018055833138835926,0.04031250004967054,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_2/dual_history.npz
pf,0.03,2,25,4.0813242594401045,0.08701850846409798,0.017999999225139618,0.04479999840259552,0.018050799779593944,0.040156000107526776,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_2/dual_history.npz
pf,0.03,2,26,4.2445759773254395,0.09052256345748902,0.018309999257326126,0.04540000110864639,0.01805230749484438,0.040003846327845864,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_2/dual_history.npz
pf,0.03,2,27,4.440782388051351,0.09442417323589325,0.022210000082850456,0.0502999983727932,0.018206296109214978,0.04010000010883367,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_2/dual_history.npz
pf,0.03,2,28,4.706701755523682,0.09869777858257293,0.029589999467134476,0.05590000003576279,0.018612856943426386,0.04054642867829118,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_2/dual_history.npz
pf,0.03,2,29,4.985979398091634,0.10224063061177731,0.03075999952852726,0.047200001776218414,0.01902896535165351,0.04052068973923552,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_2/dual_history.npz
pf,0.03,2,30,5.236379782358806,0.10610298812389374,0.027809999883174896,0.05270000174641609,0.019321666502704223,0.040550000096360846,/home/wjddustj/LyMARL_extended/results/pf_convergence/kappa_0.030/train_seed_2/dual_history.npz
