variant,kappa,train_seed,episode,global_step,episode_reward_mean,on_ratio_mean,handover_ratio_mean,C_E_max,C_H_max,mu_E_mean_post_update,mu_H_mean_post_update,critic_loss_mean,actor_ue_loss_mean,actor_bs_loss_mean
pf,0.03,2,1,10000,1241.3780252452527,0.8112,0.07694999999999999,0.02287999913096428,0.059700001031160355,0.1927983413139979,0.004295057698618621,0.043046361971852395,-0.004078154964409355,-0.21053091901254287
pf,0.03,2,2,20000,1377.4084884557806,0.7695333333333333,0.074155,0.01785999909043312,0.050999999046325684,0.3475603957970937,0.008334968099370598,0.45893570048364485,-0.003879931292134114,-0.17869538964874618
pf,0.03,2,3,30000,1838.440057954559,0.8450000000000001,0.07105500000000001,0.02549000084400177,0.050700001418590546,0.5712137619654337,0.012091888301074504,1.0207475226910148,-0.0031576181089216725,-0.16207661530551135
pf,0.03,2,4,40000,1701.466057476856,0.8491666666666667,0.071085,0.026520000770688057,0.04879999905824661,0.798670768737793,0.015851547243073583,0.7178719139571248,-0.003453339241839992,-0.1423933531910688
pf,0.03,2,5,50000,1588.2576772043356,0.8476333333333333,0.068065,0.025520000606775284,0.048500001430511475,1.0247280597686768,0.019335519056767225,0.8458753193688672,-0.0025271514237599,-0.11599500801508562
pf,0.03,2,6,60000,2719.312510766512,0.674,0.054135,0.008259999565780163,0.03909999877214432,1.0922804673512776,0.021547861956059934,1.6046268047178462,-0.002319913788969758,-0.11407406848510492
pf,0.03,2,7,70000,3266.7511871953966,0.6976333333333334,0.058995000000000006,0.01054999977350235,0.037700001150369644,1.18140709400177,0.024203859828412534,2.367252786989411,-0.002471156141174002,-0.12179747806593799
pf,0.03,2,8,80000,2165.652377085415,0.6618666666666667,0.05886499999999999,0.0076299998909235,0.032499998807907104,1.2378834088643391,0.026847990695387125,0.9452103602450966,-0.0020443365646119504,-0.10152533292752702
pf,0.03,2,9,90000,2619.9817855468473,0.8158333333333333,0.068125,0.022760000079870224,0.04729999974370003,1.4349113702774048,0.030337439570575952,0.984149556488222,-0.0014947378995778227,-0.09472192274156038
pf,0.03,2,10,100000,1795.2887807876032,0.7717333333333333,0.06734,0.018050000071525574,0.04830000177025795,1.5916817585627239,0.03375522810965777,0.7727688363999,-0.0016838492117556916,-0.09288300295386911
pf,0.03,2,11,110000,786.9073688023241,0.7069666666666666,0.06495,0.011020000092685223,0.04019999876618385,1.6893285115559895,0.0369548412039876,0.1356333769043572,-0.0011849259469168896,-0.07506026745010522
pf,0.03,2,12,120000,2112.647357756191,0.7866333333333334,0.066205,0.01939000003039837,0.04580000042915344,1.8597006400426228,0.040269019082188606,0.7775724137450095,-0.001835085461881377,-0.08406144383148278
pf,0.03,2,13,130000,443.57622103185,0.7754,0.062204999999999996,0.018400000408291817,0.0421999990940094,2.0198182662328086,0.04321804866194725,0.05219371945195832,-0.0012957535348862078,-0.07997698657571256
pf,0.03,2,14,140000,3221.536999706479,0.8003333333333335,0.06534,0.02054000087082386,0.048900000751018524,2.2026967207590737,0.04645326249301433,1.6154760811388376,-0.001521534090191185,-0.08327289300608225
pf,0.03,2,15,150000,1491.260979469203,0.8301666666666666,0.068275,0.02369000017642975,0.04749999940395355,2.412809133529663,0.04995640553534031,0.4504382094938396,-0.001650577997921412,-0.07898113069041998
pf,0.03,2,16,160000,3413.213536835076,0.8708,0.078815,0.027580000460147858,0.05550000071525574,2.6600146293640137,0.05442171301692724,2.0626474159714876,-0.0015581361035067777,-0.08054179091542912
pf,0.03,2,17,170000,2988.79169191003,0.7982999999999999,0.07113499999999999,0.02037999965250492,0.053199999034404755,2.841036876042684,0.0581859365105629,1.465658194192199,-0.0016789758415108756,-0.07749838740167007
pf,0.03,2,18,180000,6654.3340263336,0.7393333333333333,0.06913000000000001,0.014659999869763851,0.05040000006556511,2.9682302474975586,0.06176712941378355,4.7360169889566786,-0.0011563822442129301,-0.07269272531303164
pf,0.03,2,19,190000,1438.3414532958814,0.6870666666666666,0.06504,0.010350000113248825,0.041600000113248825,3.04771089553833,0.06497495751827956,0.3223768257264136,-0.0011326894033302352,-0.06698769057015565
pf,0.03,2,20,200000,3938.625077393522,0.7675666666666666,0.06720499999999999,0.017260000109672546,0.04749999940395355,3.2006776332855225,0.06838042214512825,2.032621432309211,-0.0007045125035433499,-0.05239929374501911
pf,0.03,2,21,210000,2968.3166096746436,0.7879999999999999,0.06741,0.020190000534057617,0.04729999974370003,3.3722973664601645,0.07180460132658481,0.8323135172365125,-0.0007169999782352625,-0.08043131953815612
pf,0.03,2,22,220000,3489.2466508772322,0.8135,0.07208999999999999,0.022579999640583992,0.04859999939799309,3.567195256551107,0.07565600387752056,1.1136693898058416,-0.0009507131252196158,-0.05725987758922178
pf,0.03,2,23,230000,1134.6824625956333,0.8134,0.07611,0.02232999913394451,0.05790000036358833,3.762001911799113,0.07987438030540943,0.07551867778699597,-0.0007484997420047139,-0.05189764767198505
pf,0.03,2,24,240000,1934.7856988147466,0.7717333333333333,0.069235,0.01826000027358532,0.04490000009536743,3.918772300084432,0.08346515856683254,0.3459013984878868,-0.0013756368725923113,-0.06391606458073741
pf,0.03,2,25,250000,3799.3473808069953,0.7780666666666667,0.068825,0.017999999225139618,0.04479999840259552,4.0813242594401045,0.08701850846409798,1.6520172058251545,-0.0006551386958689584,-0.05140885629814967
pf,0.03,2,26,260000,2945.0526923333673,0.7788333333333334,0.068285,0.018309999257326126,0.04540000110864639,4.2445759773254395,0.09052256345748902,0.36004843951680865,-0.000955604511656492,-0.054458638583162584
pf,0.03,2,27,270000,2007.182560894689,0.8149333333333333,0.07264,0.022210000082850456,0.0502999983727932,4.440782388051351,0.09442417323589325,0.23791828341152563,-0.0009164138352262634,-0.061741195430484
pf,0.03,2,28,280000,2007.2552853311029,0.8913000000000001,0.076715,0.029589999467134476,0.05590000003576279,4.706701755523682,0.09869777858257293,0.08856780720334559,-0.001665131341853132,-0.09680011954535789
pf,0.03,2,29,290000,3305.1865911879217,0.9059333333333334,0.06870999999999998,0.03075999952852726,0.047200001776218414,4.985979398091634,0.10224063061177731,0.55366497188687,-0.0015262524088213952,-0.08964028724327777
